rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
7404,5036530,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7037707273112183,-0.6561189671324157,0.8669229392232352,-1.4684061352214743,-0.6446142169707918,-0.5582791002892182,0.8605352393841087,1.1158859706682243,-0.8059517454518775,0.936516246667196,-0.5800808941429503,0.8467801536772785,1.208552851452227,-1.0131831916518883,-0.25307914130883014,0
7405,5781192,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.4912123406183481,-0.507169984081341,0.3544115887468151,0.0951049180749193,1.8134629653815109,1.8973685824439552,-0.4784553880104679,-0.6470799151577119,1.9046996684153241,-0.22491888261264362,0.7873002747039822,-0.6917035680664932,-0.726273117489529,-0.7524643476037715,-0.9329010336492101,0
7406,5802470,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.6703699253890417,-0.6402436841931455,0.4873744391062639,-0.4311501685818797,1.8134629653815109,1.6751380229205912,-0.1294085431912902,-0.49081039573976876,1.9046996684153241,-0.14434812102647673,0.9842328886955242,-0.926688113462516,0.6350322932744374,-0.7543179531528019,-0.36146723043468276,0
7407,5807579,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.22620090380921856,-0.6541422668758077,0.38825667792922025,0.02854903921187512,1.8134629653815109,2.1378447759736408,-0.32006438279840405,-0.5911177363170975,1.9046996684153241,0.4196472100766914,-0.8922005087710568,0.7625404109881386,0.886479852309577,-0.7486479538047511,-0.3754765752876842,0
7409,5894825,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7471435684309194,-0.6840601620625568,1.2899865540032989,1.6051209428380222,-0.7548885028049978,0.8564204388583793,2.2552560352792264,1.9868846047862816,-0.6861081579231708,1.6935773649674055,-1.4235469955784248,2.0779550772557336,0.9873859841126064,-0.7155708739684591,-0.4396246280356375,0
7410,8374394,FALSE POSITIVE,FALSE POSITIVE,0,0,1.9630011715341962,2.3377114280282183,-1.395863023257563,-0.2392239666618223,-0.5010023139250216,0.015479798843830953,-0.6192473926434134,-0.68009307966871,-0.7390120839493566,-1.1020760417677058,-2.257723822769009,2.0779550772557336,0.5947676357849839,0.16468423134433455,-0.46543131592274534,0
7411,6706287,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.7501540870006405,-0.7039186631602167,-0.017884392259641068,-0.42277690286713565,1.8134629653815109,2.1378447759736408,0.7534746525278063,0.8188461162425328,1.9046996684153241,-0.4119038576145026,0.1259039484682369,-0.3990813039884271,0.7447947949880008,-0.46016475457773526,-0.46764331774164036,0
7414,6774408,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.7632139963621959,-0.7012153463167157,-0.4254759662706053,-0.3797311563415007,-0.7744960320031288,-0.7057593807001781,1.2257145014008113,1.9868846047862816,-0.7595258511840002,0.3117127936122037,0.37114078853317567,-0.4877547173454167,-0.2676493106926264,-0.4139154625267774,-1.063409140964013,0
7415,6781047,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.5675903158199828,-0.5724408062002591,-0.04931197507187441,2.197582896923115,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,-0.16885587265215987,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,0.16784086541939242,-0.42327016966811576,-1.3052546731631935,0
7416,8440062,FALSE POSITIVE,FALSE POSITIVE,0,0,1.9630011715341962,0.9883774412657722,-0.010631873149125684,1.44866754105337,-0.6623910677671316,-0.5542385446615207,-1.040156823160657,-0.7219910017617095,-0.7508884755062556,0.8787485308129631,-1.661352416247457,2.0128355393216935,0.6439076320876832,0.18110886564570888,-0.7021155105445046,0
