rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
2294,8733898,K02842.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.4432641249790652,-0.4807638914421469,-0.019128129747164293,-0.7041717088713134,-0.29658270141631143,-0.035697729660345456,-0.7988169836204221,-0.05200274305737118,-0.3303632730085398,2.7867676286488163,-2.8037857594985107,1.4075424565391075,-0.23359098939338213,-2.085123109180271,0.3204368269883895,1.432416157108667,1
2295,3228945,K02917.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,-0.47975400416758934,-0.5085066986189362,0.0011912447702395565,-0.41087847379977105,-0.32094433407656586,-0.035799280411885445,1.1926906662130359,-0.01735150701695757,-0.3285349135734032,-0.3428650325216095,0.5112643152884438,0.2498162140747223,-0.11196780806464346,-0.49527825088937083,-1.4953937300618734,0.5537560486158064,0
2296,7008149,K02918.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.4815330017376566,-0.5061743613725838,0.09471603706952292,-0.5856311033614171,-0.30899119142913933,-0.032146354806489856,0.7578289616028795,-0.03611735715098878,-0.268427597143288,-0.3428650325216095,-0.8189629450310695,0.5661849694412274,-0.1674306119993998,-2.230730514051445,-0.34649972869379764,1.0975869410082313,0
2298,7090524,K02920.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.43012540134009497,-0.49640558255503436,-0.034993942726506994,-0.24159628642553668,-0.3208642368291579,-0.03576736446140145,-0.1459567221299783,-0.050487966873056726,-0.34179051947814343,-0.3428650325216095,-0.2707855717087026,-0.11011055833499761,-0.09402880026378754,-2.3858476621487834,-0.3143944582415736,0.15139227725095245,1
2299,11133306,K00276.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.14099420587827663,0.6934779466645427,-0.20562101915347342,-0.17992817830235291,-0.3177942080860425,-0.035500431057353475,-0.630776429358534,-0.051881743986430806,-0.23311740555221272,-0.3428650325216095,0.30708989858823943,0.01597843836904372,-0.09485169052988184,-0.5224670114428708,1.37200875811212,-1.6976327568832954,1
2300,6307063,K02702.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.13678617252823597,0.0341122876533992,0.05602572120761701,0.1261150637571726,-0.31750893021856214,-0.03508842515110552,-0.777244209762477,-0.05199263861814874,-0.33596262377864555,-0.3428650325216095,0.18087298644629493,0.1489450167114876,-0.11032202753245483,1.1562724479228157,-0.591821867177264,-0.39030594497522875,0
2301,5871985,K02703.01,CONFIRMED,CANDIDATE,0,0,0,0,1.2755970068949132,1.573024504748861,-0.20896119030701926,0.2731421713663465,-0.3005623276676623,-0.03540758465594549,-1.0645027248182721,-0.05205453625212769,-0.31813611928606383,-0.3428650325216095,-1.5502785830299832,0.7793900002316984,-0.18273637094875392,-0.3724208833371422,-0.7270408917588267,0.656124216595556,1
2302,8292840,K00260.02,CONFIRMED,CANDIDATE,0,0,0,0,0.3424871354560531,1.221251212331862,-0.07034408743486709,0.7176120095645484,-0.3185688472185083,-0.03546851510686948,-0.7545360267541137,-0.05198030993129873,-0.26579933045527915,-0.3428650325216095,0.5991211855048953,-0.16283868422941444,-0.0741148558243053,-0.5892965633521874,0.12246414212275417,-2.6601778919151178,1
2303,9730163,K02704.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.44555775958240834,-0.47584568977778374,-0.022746648496838953,-0.6136725038653934,-0.25151977058008884,-0.03574415286104945,-0.9066808529101476,-0.05203680582103926,-0.30168088436983465,-0.3428650325216095,-3.1836739166316184,1.840830099758452,-0.2579485412697736,1.389537259880808,0.7587028562662975,2.2982802446040584,1
2304,9730163,K02704.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.46114379828656177,-0.48382032434984446,-0.09400363310581676,-0.6607527661554794,-0.2939164505779374,-0.03592984566386543,-0.8385563038850578,-0.05201812214096759,-0.3316202701201962,1.2219512980636034,-3.1836739166316184,1.840830099758452,-0.2579485412697736,1.389537259880808,0.7587028562662975,2.2982802446040584,1
2305,11453592,K02705.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4619482254367818,-0.5059580208266925,0.03681973707472847,-0.7003524500213096,-0.31549004069485503,-0.03583699926245744,-0.6614324764198243,-0.051912438603691415,-0.3169933946391035,-0.3428650325216095,-2.7802747660603053,1.2975011503246707,-0.2235517281470316,-0.2502105661329653,1.5554209713313571,0.33764547176966586,1
2306,3834322,K02763.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.48167438750782937,-0.507411208959401,-0.13909594367868555,-0.7050762701778934,-0.31979773649380827,-0.03588342246316143,0.6090903628981001,-0.04015233299721623,-0.32876345850279526,-0.3428650325216095,-1.1703904258968758,0.7083216566348753,-0.17105132917021476,-1.2842792209049767,-1.3356138763184826,0.8210507094518218,0
2308,11188249,K02765.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.46303605269271464,-0.4792054351471884,-0.013839525420716717,-0.3502872243748966,-0.32148416757964404,-0.03569192676025746,0.7305791419928436,-0.036885040332165095,-0.3276207338558349,-0.3428650325216095,0.6523302759176759,-0.5640309464695497,0.00010984617740127187,-0.3174005271938055,1.4211609764793005,-0.25523683444639134,0
2309,4677282,K02766.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,-0.47280588156745545,-0.5043029798503065,0.10056133658822816,0.1943161146501,-0.32001388933955305,-0.013820796328587927,2.5483691918123226,0.14433756872277703,-0.30430915105784345,-0.3428650325216095,1.1039888340726736,-2.0358334170876393,0.42258170879021895,1.0469293697247628,-1.1289974220513124,-0.7713430146776339,0
2310,4858610,K02844.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.46330177594921285,-0.5022475847054799,-0.19699224367348003,-0.49645284502542303,-0.3207479312370313,-0.035889225363249434,0.02549005958316434,-0.0493132463760332,-0.3416762470134474,-0.3428650325216095,-0.33636886919422276,0.506579261908408,-0.14406052844232145,1.1037749558401446,-1.0631099682131193,0.5409600276183372,0
2311,10591855,K02845.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.47279011348285555,-0.5029837001323848,-0.19949737203863943,-0.6153954777826883,-0.3199546393209225,-0.03592694421382143,-0.1607170410854144,-0.05056409969185219,-0.3391622527901346,-0.3428650325216095,-1.7532155790229136,0.809192853998108,-0.18059685625690872,-0.7854750628528737,1.1421194416083778,0.9447455790940202,1
2312,4832175,K02846.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.4779634073310915,-0.4949932220163677,-0.21313640424895156,-0.6690373990744728,-0.32020370884368415,-0.03594145146404143,0.10156247266118126,-0.048638981595215264,-0.343504606448584,-0.3428650325216095,-1.566365052224545,0.7656348369548932,-0.18257179289553507,-0.2975506243338978,-1.0688891502621254,1.0798146896228575,0
2314,9451706,K00271.03,CONFIRMED,CANDIDATE,0,0,0,0,-0.3665588614634654,-0.35595302240539217,-0.04863297493681917,-0.35201019829219166,-0.32124497305998745,-0.03577316736148945,-0.290153684233085,-0.051139035928615614,-0.33424853680820504,2.7867676286488163,0.42711970719381415,-0.10323297669659506,-0.06506306289726789,-1.4655165480363772,0.6279414307606064,-1.9599511873314064,1
2317,4381282,K02922.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.4816814305322616,-0.5060908628490977,-0.12796203983353277,-0.6325677844917286,-0.3208795979450992,-0.03597626886456942,0.7510165067003706,-0.03625189235749128,-0.3398478875783108,-0.3428650325216095,-0.5677665414544544,0.7450020920396876,-0.18388841732128597,0.7149250961845863,-1.2111569877918347,0.8807654741066762,0
2319,7609553,K02924.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.46696365751679075,-0.4801866684801139,-0.21007458069153453,-0.6095660826958402,-0.32103101465937717,-0.035944352914085424,-0.018790897283144023,-0.04967529033987107,-0.340304977437095,-0.3428650325216095,-0.8820714011020417,0.4744838809291968,-0.15640388243373607,0.06261825442150919,-0.15509884227875198,0.24665154467655404,1
2320,10122538,K02926.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3843204942784683,-0.5023808837531913,-0.1382609008902991,-0.41202712307796774,-0.3046791067399171,-0.03555555860818947,-0.8010878019212584,-0.05200369630635442,-0.33219163244367633,1.2219512980636034,-2.275407117492527,0.9375743779149509,-0.1947505688337308,-1.8562632979631128,0.946482377523722,1.4480557383277948,1
2322,5480640,K02707.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.0064670768060518975,-0.39817195382188,-0.21341475184508038,-0.04043908158134471,-0.31356660953449716,-0.03526541360378951,-0.7420465260995139,-0.051973319438754904,-0.31950738886241636,-0.3428650325216095,-0.3252320828287571,-0.08718528620699047,-0.09797867354104023,1.550905715249589,-0.860377973296453,0.15992295791593197,1
2323,5480640,K02707.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.3666470917129639,-0.42841362303251096,-0.21564153261411095,-0.30319260396883313,-0.31999523655591006,-0.03570933546052145,-0.4161840999295011,-0.05152141587076279,-0.3420190644075355,2.7867676286488163,-0.3252320828287571,-0.08718528620699047,-0.09797867354104023,1.550905715249589,-0.860377973296453,0.15992295791593197,1
2324,5480640,K02707.03,CONFIRMED,CANDIDATE,0,0,0,0,-0.265465120798702,-0.22672546080720743,-0.020798215323937212,-0.4551014710103429,-0.3172126801254095,-0.03541628900607749,-0.5785476084392984,-0.05182092670129954,-0.33653398610212576,1.2219512980636034,-0.3252320828287571,-0.08718528620699047,-0.09797867354104023,1.550905715249589,-0.860377973296453,0.15992295791593197,1
2325,5175986,K02708.01,CONFIRMED,FALSE POSITIVE,0,0,0,1,-0.4786188071525297,-0.49984165115061435,-0.18168312588639496,-0.6891387614429146,-0.31706236063369864,-0.03575575866122545,0.2832279367280873,-0.04646252351666176,-0.32819209617931505,-0.3428650325216095,-1.160491060238684,0.728954401550081,-0.1717096413830902,-0.7818794019610791,-0.940923413101743,1.1772066272147041,1
2326,9008737,K02768.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.38809163456930934,-0.4140474895498958,-0.14527526031274537,-0.36306594759483457,-0.3203265977712142,-0.035854407962721435,-0.46500669339748213,-0.05163040400451422,-0.3489896847539937,-0.3428650325216095,-0.09507183127579945,0.5547223333772239,-0.14652919924060437,-1.2107810458645465,0.4377932283114754,0.7009102900866974,1
2327,9008737,K02768.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.3639550226368663,-0.4223226944318245,0.024544608085447516,-0.6627198280443911,-0.3195574447515845,-0.03572384271074145,-0.5240479692192266,-0.05173945568819788,-0.349903864471562,-0.3428650325216095,-0.09507183127579945,0.5547223333772239,-0.14652919924060437,-1.2107810458645465,0.4377932283114754,0.7009102900866974,1
2328,9692128,K02769.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,-0.4735645675394261,-0.5045963900970406,-0.047519584552303894,-0.5790120118958088,-0.3205987089678877,-0.03577316736148945,0.6851627759761171,-0.038201540727963806,-0.30979422936325324,-0.3428650325216095,0.3293634713191708,0.0755841459018631,-0.10966371531957939,-2.1352220888978284,0.739134982579168,-0.41376531680392126,0
2330,6521045,K00041.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.4289080657323439,-0.4829231836733041,-0.025530124458127152,-0.2006900140057577,-0.321668500970939,-0.03581959056219344,0.017542195530237194,-0.049381753202962675,-0.31573639752744714,1.2219512980636034,0.07197996420618595,-0.42877184091430426,-0.0449845404045668,-0.15961508678168584,-0.4938046948520299,-2.164687523290908,1
2331,8167959,K00267.01,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,0.8832542405039517,0.646377665057568,27.2263974568897,0.3710645223326126,-0.3217935843436035,4.330427508150713,-0.8419625313363123,-0.05201913893988306,-0.3447616035602404,-0.3428650325216095,0.08682901269347354,-0.4356494225527068,-0.055188379704136224,0.1018143303915369,0.0704062192535753,-2.6900352742425446,0
2332,4075015,K02850.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.47658760765464875,-0.5045782614265517,-0.18001304030962204,-0.5389528683186998,-0.32066234787678716,-0.03588632391320543,0.5625385877309554,-0.04130442971837065,-0.3416762470134474,-0.3428650325216095,0.057130915718898355,0.5615999150156263,-0.14784582366635526,0.7833691124802551,-1.2854292841173378,0.8310031702276305,0
2335,6294819,K02852.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.48021069108833286,-0.5057261566545589,-0.210909623479921,-0.5800027218982533,-0.32022016718219265,-0.03580218186192944,1.0734727054191289,-0.023630748719413622,-0.3337914469494209,-0.3428650325216095,0.29224085010095185,0.42175575503477997,-0.1294130817058428,0.552979143111022,-0.5898157392291882,1.1729412868822142,1
2338,3230753,K02928.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.33932108642934683,-0.31924215998211164,-0.0761893869535723,-0.04417219173548386,-0.3200380282360321,-0.03583699926245744,-0.6160161104030978,-0.05186668265249548,-0.33996216004300683,-0.3428650325216095,-0.4885716161889206,0.5753550782924295,-0.15080822862429477,-0.39965390466363226,-1.508086705230364,0.2722435866714914,0
2339,8358012,K02929.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,-0.4026620316080507,-0.4514914205647048,-0.016344653785876094,-0.4315541608073111,-0.31928752800004534,-0.035764463011357446,-0.4661421025479003,-0.05163288245187067,-0.33813380060787024,-0.3428650325216095,-0.3611172833397021,0.6074504592716407,-0.15261858720970226,-0.6689448781829348,0.16427528239826525,0.4606294513564497,0
2340,4664046,K02930.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.4764599674972563,-0.492855409974613,-0.12517856387224455,-0.39766900710050934,-0.3209553063022382,-0.035955958714261424,0.3286443027448139,-0.04578184019268995,-0.3430475165897998,-0.3428650325216095,-0.4502115742634276,0.72436934712448,-0.16989928279768274,0.4559321291818886,-1.1119474181320015,0.983133642086427,0
2341,11401755,K00277.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.35172521155574404,0.10358668492824302,-0.21452814222959565,0.22906275531554932,-0.3169186244773913,-0.035169665752337514,-0.24246649991552216,-0.05095061037959344,-0.13667144534875791,-0.3428650325216095,0.23408207685907548,-0.6121740179383655,-0.026716376497273167,-0.1882391609737019,1.5180365922696168,-1.689102076218316,1
2342,4180401,K02709.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.35849164872533446,-0.3031944780553374,0.047396945727623596,-0.35373317220948663,-0.31584115191636936,-0.035378570155505495,-0.5921725182443164,-0.051837386133743626,-0.3508180441891303,-0.3428650325216095,-0.6061265833799473,0.5638924422284258,-0.14669377729382324,0.9282240842105488,-1.2627306728804442,0.0930992927069272,0
2343,6350476,K02710.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.4766182676415712,-0.507377541428493,-0.15969366579221822,-0.648462218878775,-0.3206930701086697,-0.03588632391320543,0.4535393092908118,-0.04366429290130121,-0.31516503520396694,-0.3428650325216095,-0.6222130525745089,0.3529799386507565,-0.14488341870841576,-1.1124293929600277,-0.5477703978928498,-0.0732489802601677,0
2344,8292840,K00260.03,CONFIRMED,CANDIDATE,0,0,0,0,-0.3051608425346906,-0.37449910934070196,-0.06422044032003306,-0.04995851247439962,-0.3210452785527512,-0.03575866011126945,-0.39688214437239233,-0.051472355323091586,-0.30967995689855715,2.7867676286488163,0.5991211855048953,-0.16283868422941444,-0.0741148558243053,-0.5892965633521874,0.12246414212275417,-2.6601778919151178,1
2345,5272233,K02711.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.41125529755143647,-0.47737763860496857,-0.21536318501798213,-0.40987340568134895,-0.3200676532453474,-0.03572674416078545,-0.22770618096008602,-0.050891572492564235,-0.3325344498377645,-0.3428650325216095,0.19200977281176063,0.08933930917866821,-0.10472637372301354,-0.25266809286206554,-0.9133738116832485,-0.42656133780139055,1
2346,5272233,K02711.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.342565892943004,-0.39473299073269247,-0.0831480768567928,-0.354307496848585,-0.32067770899272846,-0.03578187171162144,-0.43662146463702806,-0.05156856992046749,-0.3439616963073681,1.2219512980636034,0.19200977281176063,0.08933930917866821,-0.10472637372301354,-0.25266809286206554,-0.9133738116832485,-0.42656133780139055,1
2347,11456382,K02771.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.4790656877994016,-0.5062407671496097,-0.02413838647748305,-0.5082265001269389,-0.32094213963143137,-0.03564260210950946,1.6161982793190108,0.012922727442038935,-0.34533296588372053,-0.3428650325216095,0.7872091330105382,-0.3256081163382701,-0.03362865473246536,0.07476256746873439,1.5450327790817473,-1.7708544325910336,0
2348,3130548,K02773.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.47853233601551803,-0.5085581901367949,-0.10513753695096956,-0.6840559883868943,-0.3194630836108025,-0.035741251411005454,0.8225472831767148,-0.033899591616494494,-0.3304775454732358,-0.3428650325216095,-0.003502698937525972,0.2956667583307366,-0.13336295498309544,0.5129336818306797,-1.5286097191869126,0.43432651930609656,0
2349,9593757,K02774.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,-0.4651895509423365,-0.4763315076785289,-0.20005406723089703,-0.5080972770831418,-0.23417268179214923,-0.03361158707870969,0.2298637066584337,-0.047185975945015335,-0.3100227742926453,-0.3428650325216095,0.06208059854799422,0.2956667583307366,-0.12299453763030717,0.413711567057271,0.6787902871805354,2.4511216065182695,0
2351,4275117,K02776.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.4774778408286539,-0.5051909800207183,-0.08927172397162683,-0.6530280997596067,-0.32104088966248223,-0.03589792971338143,0.7669122348062248,-0.03580748768150072,-0.33893370786074256,-0.3428650325216095,0.4444435970956497,0.49970168027000544,-0.1412627015376008,0.5258683658242327,-1.2139907372822625,0.33693458171425006,0
2352,6545051,K02777.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.4693081753137804,-0.4877900461615769,-0.062272007147131346,-0.19407092254014938,-0.32026076441718027,-0.03587471811302943,0.0481982425915276,-0.04911935553284041,-0.3343628092729011,-0.3428650325216095,-0.6123136869163172,0.6555935307404565,-0.16068291181742647,1.1965708279059777,-0.5002887026321343,1.0606206581266548,0
2353,5513866,K02854.01,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,-0.4795543921234764,-0.5038107635952714,-0.026086819650384792,-0.3879054882358376,-0.32057895896167754,-0.035796378961841444,0.9758275184831668,-0.028164655083473468,-0.27208431601356114,-0.3428650325216095,0.06208059854799422,0.2956667583307366,-0.12299453763030717,-1.641619625500466,-0.8457961096195887,-0.4756127516250205,0
2355,5688910,K02856.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.27209486451378684,-0.32892896369386315,-0.16470392252253693,-0.11208608030886201,-0.31480317936776775,-0.03536116145524149,-0.5365374698738263,-0.051759473916846106,-0.3364197136374297,-0.3428650325216095,0.37886029961012946,0.16728523441389373,-0.10768877868095304,-1.3375312537844035,-0.786650201382837,0.7684448453511167,1
2356,6345732,K02857.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3184209414910785,-0.4509128265267525,0.03514965149795555,-0.17253374857396186,-0.32038913945754643,-0.035581671658585466,-0.4195903273807556,-0.05153005866154424,-0.3366482585668218,-0.3428650325216095,0.25635564959000684,-0.13303583046300477,-0.07510232414361846,-1.5971038261477242,-0.5526433357420746,-0.38461882453190865,1
2357,5716763,K00272.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.47520815301055186,0.07294120339101898,0.03848982265150139,-0.7107190097570345,-0.31665638828382275,-0.034885323648025546,1.2210758949734901,-0.016000626107829683,-0.13495735837831738,-0.3428650325216095,0.2328446561518015,-0.7588957595576135,-0.02490601791186567,0.6234106788797118,-0.7726206410380275,-1.5177775728633167,0
2358,6345732,K02857.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.4243299586982245,-0.41331853418612485,0.020675576499256918,-0.188327676149166,-0.3215478064885435,-0.035810886212061445,-0.07329053650321585,-0.05005506473479737,-0.3431617890544959,1.2219512980636034,0.25635564959000684,-0.13303583046300477,-0.07510232414361846,-1.5971038261477242,-0.5526433357420746,-0.38461882453190865,1
2359,8611257,K02931.01,CONFIRMED,CANDIDATE,0,0,0,0,0.3339813219741598,-0.24903743626757796,0.044335122170206576,0.1927367218925796,-0.31651923546291877,-0.03556716440836547,-0.9532326280772923,-0.052044749562566335,-0.33596262377864555,-0.3428650325216095,-0.8907333460529595,0.7197842926988789,-0.16989928279768274,-1.3543566704897212,0.27523880043466525,0.3248494507721965,1
2360,3861611,K02932.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.45399795833290635,-0.4637694054221985,-0.05475662205165321,-0.5121031914408527,-0.3168933883583449,-0.035581671658585466,0.008458922326891891,-0.04945883927074139,-0.3438474238426721,-0.3428650325216095,0.31451442283188324,0.48594651699320035,-0.13846487463288015,0.46732400908822147,-1.338953255619946,1.143794794610203,0
2361,12416987,K02933.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.49776587194515654,-0.020045668184973362,0.13062287697014063,-0.4749156710592355,-0.29004325491560806,-0.029758461420278128,-1.021357177102382,-0.05205205780477125,-0.3377909832137822,-0.3428650325216095,-1.630710929002791,0.809192853998108,-0.18504046369381796,0.7449886993268336,2.080898419362916,1.1238898730585845,0
2363,10880507,K02936.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4322684611906753,-0.48777024173163097,-0.017458044170391374,-0.37268588529973173,-0.3208642368291579,-0.035831196362369436,-0.23338322671217684,-0.05091279816992458,-0.34373315137797605,-0.3428650325216095,-0.2893468823178121,0.24752368686192075,-0.12579236453502782,1.373991190280609,1.2449203720194597,0.12722201536684413,1
2365,5443604,K02713.01,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,-0.309114161639789,-0.35922669467541735,-0.12267343550708519,-0.33793924463428243,-0.31533642953544255,-0.035697729660345456,-0.7454527535507683,-0.05197516238678918,-0.3307060904026279,-0.3428650325216095,-1.0404612516331093,0.7518796736780881,-0.1746720463410297,-0.3916595659985581,-0.8552208270424542,0.5281640066208678,0
2366,12206313,K02714.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3669942905963718,-0.37021297367514466,-0.024416734073611873,0.3607266788288427,-0.3204637505921182,-0.03566291225981746,-0.2844766384809942,-0.05111787380118749,-0.3148222178098788,-0.3428650325216095,0.4766165354847728,-0.1376208848886078,-0.07510232414361846,-0.43429112101526807,1.9713381629614344,-0.6611550560883194,1
2367,12206313,K02714.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.0949672394737003,0.07894951705047795,-0.1666523556954387,0.6603805592783992,-0.3195322086325381,-0.03558747455867347,-0.6148807012526797,-0.051864966804325625,-0.31802184682136786,1.2219512980636034,0.4766165354847728,-0.1376208848886078,-0.07510232414361846,-0.43429112101526807,1.9713381629614344,-0.6611550560883194,1
2368,9837661,K02715.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3938782553425464,-0.38593936681149227,-0.053921579263266746,-0.46719100466336283,-0.25596352197737887,-0.03502459325013753,-0.8306084398321306,-0.05201558014367893,-0.28442574220073313,-0.3428650325216095,-2.5859997150182927,0.9971800854477703,-0.20478983008008134,0.5027368427951884,0.7982458856751572,1.8433106091384994,1
2369,7769819,K02778.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4674906933762903,-0.503594438283557,0.0023046351547548363,-0.5807206276971263,-0.31929411133544877,-0.03570353256043345,0.16287456678376208,-0.047998970227862064,-0.33413426434350896,-0.3428650325216095,-0.3871031181924554,0.31629950324594425,-0.13928776489897446,1.0278571918760377,-0.09311251690571365,0.8174962591747466,1
2371,12164564,K02780.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4581069585998772,-0.5062857079714096,-0.193930420116063,-0.5571158850301847,-0.31863358334997505,-0.035651306459641464,0.17536406743836186,-0.04785197923464512,-0.33653398610212576,-0.3428650325216095,0.5793224541885119,0.355272465863558,-0.12217164736421288,0.45340504980951984,1.932968083586749,0.9127555266003482,1
2372,8190354,K02781.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.4724459590650496,-0.5056620207698885,-0.1541267138696418,-0.5932265467134926,-0.3219647510640917,-0.03581668911214944,1.1563575733996547,-0.019388091694702382,-0.3388194353960465,-0.3428650325216095,-0.13343187320129238,-1.1371627496697394,0.044381342493275015,1.4572225200680178,0.08534507980251872,-1.065651497619417,0
2374,10397751,K02859.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4573275014510725,-0.49738087455897595,-0.023303343689096593,-0.5405322610762203,-0.32150611203098867,-0.03599367756483342,-0.14141508552830565,-0.05046038620247473,-0.3415619745487513,-0.3428650325216095,-0.4403122086052359,0.5638924422284258,-0.16891181447836953,-0.6980431749427451,1.0513449995983801,-0.27798531621966804,1
2375,10397751,K02859.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.46922763487432484,-0.48189807591096034,0.024015747652802757,-0.5645103147585757,-0.3217694454471244,-0.03600818481505342,0.08680215370574514,-0.048772436452870084,-0.343504606448584,1.2219512980636034,-0.4403122086052359,0.5638924422284258,-0.16891181447836953,-0.6980431749427451,1.0513449995983801,-0.27798531621966804,1
2377,7815931,K02861.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,-0.47035793631806205,-0.4930318217428988,-0.09233354752904384,-0.671047535311317,-0.32048350059832836,-0.03579057606175344,0.48305994720168405,-0.043048430508190315,-0.3397336151136148,-0.3428650325216095,0.4147455001210745,0.2704489589899279,-0.11920924240627337,-0.5259994426589635,-0.05237514543221157,0.49901751434885644,0
2379,9642292,K02946.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3607364306432499,-0.32193038283458836,-0.18140477829026613,-0.2163260023052099,-0.3171907356740648,-0.03563679920942146,-0.4831732398041727,-0.05166669101580989,-0.3364197136374297,-0.3428650325216095,0.24274402180999324,0.511164316334009,-0.14159185764403853,-0.7116143710050683,0.72975054885004,1.0215217050788337,1
2382,4991208,K02951.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4656086027522796,-0.4886516912059838,-0.14744637156255014,-0.5762839698600917,-0.3217738343373933,-0.03600238191496542,0.12427065566954452,-0.04840689724276031,-0.3457900557425047,-0.3428650325216095,-0.20891453634500431,0.40570806454517333,-0.14389595038910258,-1.6194871313475792,-1.0071328586712507,-0.6355630140933807,1
2383,8243283,K02952.01,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,-0.47126064728644557,-0.49971810197610667,-0.062272007147131346,-0.5003295363393369,-0.3208817923902336,-0.03584570361258944,0.4308311262824486,-0.04408187950589638,-0.3439616963073681,-0.3428650325216095,0.06703028137709008,0.24523115964912126,-0.12562778648180895,0.6508881882856034,0.09590163011009062,0.7016211801421119,0
2384,9837661,K02715.02,CONFIRMED,CANDIDATE,0,0,0,0,-0.46740163028160364,-0.47996805804186693,-0.20589936674960224,-0.5970601636794739,-0.30224327264066186,-0.03558747455867347,-0.5024751953612815,-0.051702660277444475,-0.3182503917507599,1.2219512980636034,-2.5859997150182927,0.9971800854477703,-0.20478983008008134,0.5027368427951884,0.7982458856751572,1.8433106091384994,1
2386,9092504,K02716.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.4778384767617954,-0.49895700249911634,-0.014396220612974357,-0.6009512131093652,-0.31909222238307805,-0.03575575866122545,0.5977362713939185,-0.0404358292448344,-0.3232783801973855,-0.3428650325216095,-0.031963375204827185,0.6097429864844421,-0.15525183606120402,0.2236705614117567,0.46331614320716213,1.1146483023381903,1
